isbn13,medium_id,title,description,published_year,average_rating,num_pages,desc_length,bildlink,categories,author_list,description_clean
9783492056007.0,10727,Die Wahrheit über den Fall Harry Quebert,"Ein Skandal erschüttert das Städtchen Aurora an der Ostküste der USA: 33 Jahre nachdem die zauberhafte Nola dort spurlos verschwand, taucht sie wieder auf. Als Skelett im Garten ihres einstigen Geliebten ...Dieser raffinierte, anspielungsreiche Roman liest sich wie ein Krimi und ist doch viel mehr!Es ist der Aufmacher jeder Nachrichtensendung. Im Garten des hochangesehenen Schriftstellers Harry Quebert wurde eine Leiche entdeckt. Und in einer Ledertasche direkt daneben: das Originalmanuskript des Romans, mit dem er berühmt wurde. Als sich herausstellt, dass es sich bei der Leiche um die sterblichen Überreste der vor 33 Jahren verschollenen Nola handelt und Quebert auch noch zugibt, ein Verhältnis mit ihr gehabt zu haben, ist der Skandal perfekt. Quebert wird verhaftet und des Mordes angeklagt. Der einzige, der noch zu ihm hält, ist sein ehemaliger Schüler und Freund Marcus Goldman, inzwischen selbst ein erfolgreicher Schriftsteller. Überzeugt von der Unschuld seines Mentors - und auf der Suche nach einer Inspiration für seinen nächsten Roman - fährt Goldman nach Aurora und beginnt auf eigene Faust im Fall Nola zu ermitteln ... ",2013.0,5.0,736.0,1145,https://media1.jpc.de/image/h320/front/0/9783492056007.jpg,Krimi,"['Dicker, Joël']",ein skandal erschttert da stdtchen aurora der ostkste der usa jahre nachdem die zauberhafte nola dort spurlos verschwand taucht sie wieder auf al skelett im garten ihres einstigen geliebten dieser raffinierte anspielungsreiche roman liest sich wie ein krimi und ist doch viel mehres ist der aufmacher jeder nachrichtensendung im garten de hochangesehenen schriftstellers harry quebert wurde eine leiche entdeckt und einer ledertasche direkt daneben da originalmanuskript de roman mit dem er berhmt wurde al sich herausstellt das e sich bei der leiche um die sterblichen berreste der vor jahren verschollenen nola handelt und quebert auch noch zugibt ein verhltnis mit ihr gehabt zu haben ist der skandal perfekt quebert wird verhaftet und de mordes angeklagt der einzige der noch zu ihm hlt ist sein ehemaliger schler und freund marcus goldman inzwischen selbst ein erfolgreicher schriftsteller berzeugt von der unschuld seine mentor und auf der suche nach einer inspiration fr seinen nchsten roman fhrt goldman nach aurora und beginnt auf eigene faust im fall nola zu ermitteln
9783423280204.0,10744,Erwartung,"Marco ist fünfzehn und hasst sein Leben in einem Clan,dessen Mitglieder von ihrem gewalttätigen und zynischen Anführer Zola in die Kriminalität gezwungen werden. Als er sein Sklavendasein nicht mehr aushält und flieht, stößt er ganz in der Nähe von Zolas Wohnsitz auf eine Männerleiche …Die Suche nach dem Mörder führt Carl, Assad, Rose und Gordon, den Neuen im Sonderdezernat Q, tief hinein in das Netzwerk der Kopenhagener Unterwelt, in den Sumpf von Korruption und schweren Verbrechen in Politik und Finanzwelt– und sie zieht Kreise bis in den afrikanischen Dschungel.",2013.0,,576.0,571,https://media1.jpc.de/image/h320/front/0/9783423280204.jpg,Thriller,"['Adler-Olsen, Jussi']",marco ist fnfzehn und hasst sein leben einem clandessen mitglieder von ihrem gewaltttigen und zynischen anfhrer zola die kriminalitt gezwungen werden al er sein sklavendasein nicht mehr aushlt und flieht stt er ganz der nhe von zola wohnsitz auf eine mnnerleiche die suche nach dem mrder fhrt carl assad rose und gordon den neuen im sonderdezernat q tief hinein da netzwerk der kopenhagener unterwelt den sumpf von korruption und schweren verbrechen politik und finanzwelt und sie zieht kreise bi den afrikanischen dschungel
9783446237711.0,10773,"Die Frau, die ihren Mann auf dem Flohmarkt verkaufte oder wie ich zum Erzähler wurde","Großer Auftritt für Rafik Schami: In seinem neuen, persönlichsten Buch erzählt er, wie er zu einem der beliebtesten Erzähler Deutschlands wurde. Er berichtet von seiner Kindheit in Damaskus, als es noch Geschichtenerzähler gab, die im Kaffeehaus ihr Garn gesponnen haben, er zeichnet ein liebevolles Porträt seines Großvaters, und er macht sich Gedanken darüber, wie die Märchen in die Welt gekommen sind. In diesem Buch, und das macht den großen Reiz aus, spricht Schami mit dem Leser - und wir hören ihm atemlos zu. ",2011.0,,168.0,518,https://media1.jpc.de/image/h320/front/0/9783446237711.jpg,,"['Schami, Rafik']",groer auftritt fr rafik schami seinem neuen persnlichsten buch erzhlt er wie er zu einem der beliebtesten erzhler deutschland wurde er berichtet von seiner kindheit damaskus al e noch geschichtenerzhler gab die im kaffeehaus ihr garn gesponnen haben er zeichnet ein liebevolles portrt seine grovaters und er macht sich gedanken darber wie die mrchen die welt gekommen sind diesem buch und da macht den groen reiz au spricht schami mit dem leser und wir hren ihm atemlos zu
9783426509173.0,10873,Die verborgene Sprache der Blumen,"Das Wichtigste im Leben der jungen Victoria sind Blumen. Sie weiß alles über sie und kennt vor allem ihre Bedeutung. Aufgewachsen in Waisenhäusern und Pflegefamilien, rettet dieses Wissen sie immer wieder. Mit achtzehn findet Victoria Arbeit in einem Blumenladen und bindet mit viel Erfolg und Einfühlungsvermögen für jeden Kunden den richtigen Strauß: Myrte für Liebe, Jasmin für Nähe, Maiglöckchen für Rückkehr des Glücks. All das wünscht sich Victoria auch, als sie Grant kennenlernt. Erstaunt stellt sie fest, dass er ebenfalls die Sprache der Blumen versteht - und sie von demselben Menschen gelernt hat wie sie selbst ... Vanessa Diffenbaugh ist Kunsterzieherin und Schriftstellerin. Sie ist 32 Jahre alt, verheiratet und hat drei Kinder. Die Autorin weiß, wovon sie schreibt: Sie hat bereits mehrfach Pflegekinder in ihre Familie aufgenommen und über längere Zeit betreut. Heute lebt sie mit ihrer Familie in Boston. ",2012.0,,447.0,924,https://media1.jpc.de/image/h320/front/0/9783426509173.jpg,Frau,"['Diffenbaugh, Vanessa']",da wichtigste im leben der jungen victoria sind blumen sie wei alles ber sie und kennt vor allem ihre bedeutung aufgewachsen waisenhusern und pflegefamilien rettet diesis wissen sie immer wieder mit achtzehn findet victoria arbeit einem blumenladen und bindet mit viel erfolg und einfhlungsvermgen fr jeden kunden den richtigen strau myrte fr liebe jasmin fr nhe maiglckchen fr rckkehr de glcks da wnscht sich victoria auch al sie grant kennenlernt erstaunt stellt sie fest das er ebenfalls die sprache der blumen versteht und sie von demselben menschen gelernt hat wie sie selbst vanessa diffenbaugh ist kunsterzieherin und schriftstellerin sie ist jahre alt verheiratet und hat drei kinder die autorin wei wovon sie schreibt sie hat bereits mehrfach pflegekinder ihre familie aufgenommen und ber lngere zeit betreut heute lebt sie mit ihrer familie boston
9783570157770.0,10975,"Silda, die Seeschlange","Sea Quest - Abtauchen in ein spannendes Unterwasser-Abenteuer Max und das Meermädchen Lia haben einen gemeinsamen Gegner: Der »Professor« will die Macht über die Stadt Aquora und über die Unterwasserwelt von Sumara erlangen. Deswegen hat er Max' Vater entführt und eine Statue, die den Meermenschen Kraft und Macht verleiht, zerstört. Wird es der Prinzessin von Sumara gelingen, ihr Volk zu retten? Und kann Max seinen Vater befreien? Silda, die Seeschlange, stellt sich ihnen entgegen ... Vom Autor der erfolgreichen Beast-Quest-Reihe!  ",2013.0,,121.0,538,https://media1.jpc.de/image/h320/front/0/9783570157770.jpg,Abenteuer Action,"['Blade, Adam']",sea quest abtauchen ein spannendes unterwasserabenteuer max und da meermdchen lia haben einen gemeinsamen gegner der professor die macht ber die stadt aquora und ber die unterwasserwelt von sumara erlangen deswegen hat er max vater entfhrt und eine statue die den meermenschen kraft und macht verleiht zerstrt wird e der prinzessin von sumara gelingen ihr volk zu retten und kann max seinen vater befreien silda die seeschlange stellt sich ihnen entgegen vom autor der erfolgreichen beastquestreihe
9783570157763.0,10976,"Cephalox, die Riesenkrake","Sea Quest - Abtauchen in ein spannendes Unterwasser-Abenteuer Max und das Meermädchen Lia haben einen gemeinsamen Gegner: Der »Professor« will die Macht über die Stadt Aquora und über die Unterwasserwelt von Sumara erlangen. Deswegen hat er Max' Vater entführt und eine Statue, die den Meermenschen Kraft und Macht verleiht, zerstört. Wird es der Prinzessin von Sumara gelingen, ihr Volk zu retten? Und kann Max seinen Vater befreien? Silda, die Seeschlange, stellt sich ihnen entgegen ... Vom Autor der erfolgreichen Beast-Quest-Reihe!  ",2013.0,,125.0,538,https://media1.jpc.de/image/h320/front/0/9783570157763.jpg,Abenteuer Action,"['Blade, Adam']",sea quest abtauchen ein spannendes unterwasserabenteuer max und da meermdchen lia haben einen gemeinsamen gegner der professor die macht ber die stadt aquora und ber die unterwasserwelt von sumara erlangen deswegen hat er max vater entfhrt und eine statue die den meermenschen kraft und macht verleiht zerstrt wird e der prinzessin von sumara gelingen ihr volk zu retten und kann max seinen vater befreien silda die seeschlange stellt sich ihnen entgegen vom autor der erfolgreichen beastquestreihe
9783473524990.0,11016,(tausend) 1000 Gefahren bei den Wikingern,"Du lebst in der bedeutenden Wikingerstadt Haithabu im Jahre 950. Wagst du eine Fahrt mit dem Drachenboot, wirst du Händler oder nimmst du es mit dem Gott Thor persönlich auf? ",2013.0,,117.0,175,https://media1.jpc.de/image/h320/front/0/9783473524990.jpg,Krimi,"['Lenk, Fabian']",du lebst der bedeutenden wikingerstadt haithabu im jahre wagst du eine fahrt mit dem drachenboot wirst du hndler oder nimmst du e mit dem gott thor persnlich auf
9783473525010.0,11020,(tausend) 1000 Gefahren im Reich des Pharao,"Als rechte Hand von Hemiunu, dem Baumeister der Cheops-Pyramide, erlebst du hautnah mit, wie eines der ältesten Weltwunder der Antike entsteht. ",2013.0,,117.0,144,https://media1.jpc.de/image/h320/front/0/9783473525010.jpg,Krimi,"['Lenk, Fabian']",al rechte hand von hemiunu dem baumeister der cheopspyramide erlebst du hautnah mit wie eines der ltesten weltwunder der antike entsteht
9783473524631.0,11021,(tausend) 1000 Gefahren in der Drachenhöhle,"Du wächst als Hirtenjunge auf, doch in Wahrheit bist du der Thronfolger des Königs. Das Land wird von Tyrannen regiert und nur du kannst sie bezwingen - mit dem Schwert aus der sagenumwobenen Drachenhöhle ... ",2012.0,,115.0,209,https://media1.jpc.de/image/h320/front/0/9783473524631.jpg,Krimi,"['Lenk, Fabian']",du wchst al hirtenjunge auf doch wahrheit bist du der thronfolger de knigs da land wird von tyrannen regiert und nur du kannst sie bezwingen mit dem schwert au der sagenumwobenen drachenhhle
9783785575987.0,11054,(Zehn) 10 auf wilder Schlittenfahrt,"Das Rentier liebt nichts mehr, als mit seinem Schlitten den Berg hinunterzusausen.Klar, dass alle seine Freunde mit von der Partie sind! Als der Schlitten jedoch immer schneller wird, purzelt einer nach dem anderen herunter.Der Eisbär, der Hase, der Seehund und das kleine Eichhörnchen. Doch am Fuße des Bergs angekommen, springen alle wieder auf und die wilde Schlittenfahrt kann von vorn losgehen!Ein witziges Bilderbuch zum gemeinsamen Zählen und Vorlesen! ",2013.0,,,460,https://media1.jpc.de/image/h320/front/0/9783785575987.jpg,Bilderbuch,"['Norman, Kim Woodruff, Liza']",da rentier liebt nichts mehr al mit seinem schlitten den berg hinunterzusausenklar das alle seine freunde mit von der partie sind al der schlitten jedoch immer schneller wird purzelt einer nach dem anderen herunterder eisbr der hase der seehund und da kleine eichhrnchen doch fue de berg angekommen springen alle wieder auf und die wilde schlittenfahrt kann von vorn losgehenein witziges bilderbuch zum gemeinsamen zhlen und vorlesen
9783715206660.0,11055,Das Beste überhaupt,"Gewusel links, Gewusel rechts, Gewusel vorn und hinten.Miro Meerschwein ist mittendrin.Wenn er größer wäre, würde er auffallen, wenn er ein Lied pfeifen könnte, auch. Und wenn er wie &hellip; Aber da merkt Miro, dass die anderen weg sind! Sie ziehen zum Versammlungsort, wo das »Das beste Meerschwein überhaupt« gewählt werden soll.Unterwegs will sich jeder hervortun: durch Schlauheit, Mut oder große Sprünge. Und erst richtig los geht die Prahlerei vor der Wahl. Da ruft einer: »Keine langen Reden! Wir wählen Miro! Miro will nicht um jeden Preis etwas Besonderes sein. Er tut, was er kann, und so gut er es kann.« Als »Bestes Meerschwein überhaupt« wünscht sich Miro, dass er nicht allein auf dem Gewinnerstein bleiben muss. Er will das Beste überhaupt: Er will mittendrin sein. Gewusel links, Gewusel rechts, Gewusel vorn und hinten:Wir wissen nicht, welches Meerschwein Miro ist. Aber Miro weiß, wer er ist!Ein überdurchschnittliches Buch über die Qualitäten desMittelmaßes &ndash; natürlich von Pauli / Schärer. Lorenz Pauli, geboren 1967. Nach einer Banklehre machte er die Ausbildung zum Kindergärtner. Seit 1989 arbeitet er in einem Kindergarten in Zollikofen; längst mit reduziertem Pensum, denn oft ist er unterwegs als Erzähler. Mit wenigen Requisiten und mit sympathischer Bühnenpräsenz fasziniert er Kinder und Erwachsene. 2012 bekam Lorenz Pauli Ehrerweisung auch von offizieller Seite - mit einem Platz auf der IBBY-Honour-List für die Qualität seines Textes in »Oma Emma Mama« (2010, Atlantis). Pauli lebt mit seiner Familie in Bern. Hinweise auf seine Veröffentlichungen in Berner Mundart, auf Bücher und Tonträger unter: www.mupf.ch ",2013.0,,,1652,https://media1.jpc.de/image/h320/front/0/9783715206660.jpg,Bilderbuch Schweizer Autor,"['Pauli, Lorenz Schärer, Kathrin']",gewusel link gewusel rechts gewusel vorn und hintenmiro meerschwein ist mittendrinwenn er grer wre wrde er auffallen wenn er ein lied pfeifen knnte auch und wenn er wie hellip aber da merkt miro das die anderen weg sind sie ziehen zum versammlungsort wo da da beste meerschwein berhaupt gewhlt werden sollunterwegs sich jeder hervortun durch schlauheit mut oder groe sprnge und erst richtig los geht die prahlerei vor der wahl da ruft einer keine langen reden wir whlen miro miro nicht um jeden preis etwas besonderes sein er tut er kann und gut er e kann al bestes meerschwein berhaupt wnscht sich miro das er nicht allein auf dem gewinnerstein bleiben mus er da beste berhaupt er mittendrin sein gewusel link gewusel rechts gewusel vorn und hintenwir wissen nicht welches meerschwein miro ist aber miro wei wer er istein berdurchschnittliches buch ber die qualitten desmittelmaes ndash natrlich von pauli schrer lorenz pauli geboren nach einer banklehre machte er die ausbildung zum kindergrtner seit arbeitet er einem kindergarten zollikofen lngst mit reduziertem pensum denn oft ist er unterwegs al erzhler mit wenigen requisiten und mit sympathischer bhnenprsenz fasziniert er kinder und erwachsene bekam lorenz pauli ehrerweisung auch von offizieller seite mit einem platz auf der ibbyhonourlist fr die qualitt seine textes oma emma mama atlantis pauli lebt mit seiner familie bern hinweise auf seine verffentlichungen berner mundart auf bcher und tontrger unter wwwmupfch
9783789133312.0,11061,Die Olchis und die Gully-Detektive von London,"Fischgräten in der Themse, Müll am Big Ben: Hilfe, die Olchis kommen! Die Olchi-Kinder fliegen auf Feuerstuhl zum Londoner Detektiv-Olchi Mr Paddock. Sie wollen ihm einen Agenten-Regenschirm bringen, den der geniale Professor Brausewein entwickelt hat. Doch der kleine Ausflug wächst sich zu einem aufregenden Kriminalfall aus, denn die Olchis müssen nicht nur gestohlene Dinosaurier-Knochen wiederfinden, sondern auch ihren entführten Drachen Feuerstuhl! Aber Cheesy Sock! Muffelfurzteufel! Das wäre doch gelacht, wenn sie diesen Fall nicht lösen würden! Eine turbulente, spannende Detektivjagd durchs olchige London mit zwei neuen Lieblings-Olchis: Mr Paddock, dem Detektiv, und seinem Assistenten Dumpy. www.olchis.de ",2013.0,,171.0,721,https://media1.jpc.de/image/h320/front/0/9783789133312.jpg,Abenteuer,"['Dietl, Erhard']",fischgrten der themse mll big ben hilfe die olchis kommen die olchikinder fliegen auf feuerstuhl zum londoner detektivolchi mr paddock sie wollen ihm einen agentenregenschirm bringen den der geniale professor brausewein entwickelt hat doch der kleine ausflug wchst sich zu einem aufregenden kriminalfall au denn die olchis mssen nicht nur gestohlene dinosaurierknochen wiederfinden sondern auch ihren entfhrten drachen feuerstuhl aber cheesy sock muffelfurzteufel da wre doch gelacht wenn sie diesen fall nicht lsen wrden eine turbulente spannende detektivjagd durchs olchige london mit zwei neuen lieblingsolchis mr paddock dem detektiv und seinem assistenten dumpy wwwolchisde
